id,ITEM_ID,USER_ID,quantity,TIMESTAMP
3211,1167,49,1,10257627
3212,1863,370,2,10257628
3213,3863,21,2,10257629
3214,3294,685,2,10257630
3215,2623,746,2,10257631
3216,2724,143,2,10257632
3217,2799,38,2,10257633
3218,3636,553,2,10257634
3219,1795,637,5,10257635
3220,2701,776,2,10257636
3221,3598,262,5,10257637
3222,4366,10,2,10257638
3223,2204,501,1,10257639
3224,4073,650,5,10257640
3225,3860,2,1,10257641
3226,2550,548,5,10257642
3227,2859,474,3,10257643
3228,1236,367,5,10257644
3229,2167,900,2,10257645
3230,1062,139,1,10257646
3231,3171,259,4,10257647
3232,3415,442,2,10257648
3233,3666,507,4,10257649
3234,4447,512,2,10257650
3235,1331,25,2,10257651
3236,32,820,5,10257652
3237,3746,468,2,10257653
3238,14,190,3,10257654
3239,2919,989,2,10257655
3240,960,170,4,10257656
3241,254,227,1,10257657
3242,3642,376,5,10257658
3243,4006,752,2,10257659
3244,2830,335,4,10257660
3245,803,673,5,10257661
3246,2198,741,5,10257662
3247,1896,165,5,10257663
3248,2166,164,1,10257664
3249,3903,169,5,10257665
3250,520,415,4,10257666
3251,2588,482,5,10257667
3252,2629,316,2,10257668
3253,3343,178,3,10257669
3254,3527,850,2,10257670
3255,2904,899,5,10257671
3256,1182,230,1,10257672
3257,3837,103,5,10257673
3258,2375,655,5,10257674
3259,2517,265,3,10257675
3260,473,310,2,10257676
3261,662,963,3,10257677
3262,3886,555,1,10257678
3263,3865,222,2,10257679
3264,3029,85,2,10257680
3265,823,188,4,10257681
3266,3673,27,5,10257682
3267,816,48,3,10257683
3268,863,603,4,10257684
3269,3145,482,4,10257685
3270,1038,169,2,10257686
3271,2143,223,1,10257687
3272,1947,550,4,10257688
3273,1748,357,5,10257689
3274,2317,173,2,10257690
3275,850,309,2,10257691
3276,3774,475,4,10257692
3277,797,530,4,10257693
3278,1807,720,3,10257694
3279,2617,65,2,10257695
3280,3665,396,5,10257696
3281,3389,496,3,10257697
3282,3722,561,3,10257698
3283,1600,974,3,10257699
3284,315,113,1,10257700
3285,799,241,5,10257701
3286,60,386,2,10257702
3287,194,763,5,10257703
3288,586,109,2,10257704
3289,1029,395,4,10257705
3290,4481,56,5,10257706
3291,3120,878,4,10257707
3292,743,398,4,10257708
3293,206,812,3,10257709
3294,85,416,4,10257710
3295,3776,402,4,10257711
3296,3015,307,4,10257712
3297,3306,912,3,10257713
3298,4104,369,4,10257714
3299,3271,710,3,10257715
3300,1373,82,5,10257716
3301,1086,4,3,10257717
3302,147,255,4,10257718
3303,3352,122,1,10257719
3304,925,880,2,10257720
3305,981,967,5,10257721
3306,2628,558,2,10257722
3307,3337,777,2,10257723
3308,3553,145,3,10257724
3309,2399,39,4,10257725
3310,3337,567,3,10257726
3311,3352,12,2,10257727
3312,2037,916,5,10257728
3313,4290,361,4,10257729
3314,3643,664,1,10257730
3315,4212,360,3,10257731
3316,3841,168,2,10257732
3317,991,858,3,10257733
3318,1150,608,5,10257734
3319,2354,843,1,10257735
3320,3076,640,4,10257736
3321,2002,334,4,10257737
3322,2708,307,2,10257738
3323,2886,817,2,10257739
3324,3046,438,1,10257740
3325,1469,75,5,10257741
3326,228,306,2,10257742
3327,3348,823,1,10257743
3328,2114,247,3,10257744
3329,4468,917,2,10257745
3330,2377,263,5,10257746
3331,2395,133,2,10257747
3332,2217,247,3,10257748
3333,4168,191,5,10257749
3334,1125,340,1,10257750
3335,1370,769,5,10257751
3336,478,95,5,10257752
3337,4222,797,4,10257753
3338,2125,409,2,10257754
3339,362,102,2,10257755
3340,1440,51,5,10257756
3341,2213,707,5,10257757
3342,4492,45,4,10257758
3343,2644,760,2,10257759
3344,2539,566,1,10257760
3345,3726,5,2,10257761
3346,2747,106,1,10257762
3347,230,845,1,10257763
3348,3301,43,4,10257764
3349,1673,417,2,10257765
3350,2847,121,5,10257766
3351,1950,826,4,10257767
3352,2982,688,5,10257768
3353,4388,349,5,10257769
3354,1882,56,2,10257770
3355,81,560,3,10257771
3356,3486,35,4,10257772
3357,3549,616,4,10257773
3358,2091,290,3,10257774
3359,2831,183,5,10257775
3360,1279,856,5,10257776
3361,5,626,5,10257777
3362,198,35,4,10257778
3363,794,527,3,10257779
3364,1299,80,4,10257780
3365,999,271,1,10257781
3366,3948,545,1,10257782
3367,4192,700,3,10257783
3368,3975,111,1,10257784
3369,2609,538,4,10257785
3370,2294,974,2,10257786
3371,2426,875,1,10257787
3372,843,147,3,10257788
3373,223,835,5,10257789
3374,3301,405,4,10257790
3375,2513,453,5,10257791
3376,3343,20,5,10257792
3377,1677,662,3,10257793
3378,2747,24,2,10257794
3379,1001,384,3,10257795
3380,3672,112,3,10257796
3381,537,875,4,10257797
3382,4090,206,1,10257798
3383,2496,467,4,10257799
3384,1,523,4,10257800
3385,363,393,2,10257801
3386,3733,322,1,10257802
3387,2305,21,1,10257803
3388,2545,336,3,10257804
3389,2719,944,3,10257805
3390,2034,992,2,10257806
3391,1182,1000,4,10257807
3392,338,2,4,10257808
3393,225,623,5,10257809
3394,792,586,1,10257810
3395,1456,114,2,10257811
3396,3589,612,3,10257812
3397,2510,196,5,10257813
3398,4047,175,4,10257814
3399,4265,901,5,10257815
3400,4012,173,2,10257816
3401,1479,439,4,10257817
3402,534,615,2,10257818
3403,4083,249,4,10257819
3404,790,327,3,10257820
3405,3373,928,4,10257821
3406,1935,796,3,10257822
3407,4255,823,2,10257823
3408,3176,542,4,10257824
3409,1274,315,4,10257825
3410,169,832,1,10257826
3411,2252,604,4,10257827
3412,2292,193,5,10257828
3413,2564,705,2,10257829
3414,2793,998,2,10257830
3415,3630,578,2,10257831
3416,3532,215,2,10257832
3417,1218,341,4,10257833
3418,2439,844,2,10257834
3419,550,684,3,10257835
3420,4286,212,5,10257836
3421,2520,166,2,10257837
3422,3793,818,3,10257838
3423,277,994,3,10257839
3424,2178,18,4,10257840
3425,3683,224,5,10257841
3426,616,815,4,10257842
3427,507,675,4,10257843
3428,2210,958,3,10257844
3429,758,617,1,10257845
3430,1934,978,4,10257846
3431,84,448,3,10257847
3432,1227,151,2,10257848
3433,4396,50,5,10257849
3434,2997,192,3,10257850
3435,1985,321,1,10257851
3436,24,453,1,10257852
3437,870,253,1,10257853
3438,3986,400,5,10257854
3439,4285,525,2,10257855
3440,281,867,4,10257856
3441,3680,882,4,10257857
3442,1665,168,5,10257858
3443,1679,754,1,10257859
3444,2897,191,2,10257860
3445,4166,872,3,10257861
3446,2441,866,4,10257862
3447,3788,151,2,10257863
3448,696,191,4,10257864
3449,2423,348,4,10257865
3450,102,292,5,10257866
3451,4294,114,3,10257867
3452,1700,561,3,10257868
3453,2047,90,4,10257869
3454,3333,404,2,10257870
3455,3283,487,5,10257871
3456,1741,57,2,10257872
3457,1082,215,2,10257873
3458,1081,749,3,10257874
3459,4192,959,3,10257875
3460,309,827,4,10257876
3461,3859,493,3,10257877
3462,3013,369,1,10257878
3463,1864,919,4,10257879
3464,4241,813,3,10257880
3465,4416,866,3,10257881
3466,1645,263,1,10257882
3467,2891,28,5,10257883
3468,2537,805,2,10257884
3469,3026,486,4,10257885
3470,3571,213,1,10257886
3471,2480,633,1,10257887
3472,2049,605,1,10257888
3473,496,676,4,10257889
3474,313,402,3,10257890
3475,4444,711,3,10257891
3476,2363,31,5,10257892
3477,3962,280,2,10257893
3478,2263,503,2,10257894
3479,2042,476,2,10257895
3480,3467,31,1,10257896
3481,1484,247,1,10257897
3482,2773,703,5,10257898
3483,4359,104,5,10257899
3484,1029,141,4,10257900
3485,1597,772,1,10257901
3486,1817,689,2,10257902
3487,868,890,2,10257903
3488,3286,399,1,10257904
3489,1486,953,3,10257905
3490,3476,740,3,10257906
3491,70,568,1,10257907
3492,248,716,5,10257908
3493,3994,273,1,10257909
3494,2228,15,1,10257910
3495,2568,280,2,10257911
3496,1723,965,1,10257912
3497,1492,864,4,10257913
3498,1395,616,1,10257914
3499,1501,422,5,10257915
3500,4203,414,2,10257916
3501,3190,184,5,10257917
3502,343,729,2,10257918
3503,2095,821,3,10257919
3504,1694,310,3,10257920
3505,4312,720,5,10257921
3506,2696,656,4,10257922
3507,1247,271,2,10257923
3508,2150,157,2,10257924
3509,452,992,5,10257925
3510,1987,119,3,270019
3511,3418,927,2,270019
3512,365,581,1,270019
3513,671,726,2,270019
3514,1128,106,1,270019
3515,768,254,1,270019
3516,4033,698,3,270019
3517,1967,713,5,270019
3518,2385,550,5,270019
3519,2223,140,2,270019
3520,3970,140,1,270019
3521,114,615,4,270019
3522,3173,594,2,270019
3523,2221,707,5,270019
3524,3681,962,3,270019
3525,1670,455,1,270019
3526,1905,258,1,270019
3527,2240,891,1,270019
3528,100,69,3,270019
3529,3708,802,1,270019
3530,834,815,2,270019
3531,1919,352,5,270019
3532,4085,308,1,270019
3533,4414,793,1,270019
3534,1858,377,2,270019
3535,814,618,5,270019
3536,2068,404,2,270019
3537,2895,165,2,270019
3538,4052,559,3,270019
3539,2380,711,5,270019
3540,3460,877,3,270019
3541,3137,784,4,270019
3542,3312,341,4,270019
3543,2439,460,3,270019
3544,3180,217,1,270019
3545,3169,647,3,270019
3546,704,137,3,270019
3547,1536,690,4,270019
3548,2843,838,1,270019
3549,1519,978,4,270019
3550,4004,533,5,270019
3551,2924,586,2,270019
3552,258,506,2,270019
3553,1170,119,2,270019
3554,3454,212,2,270019
3555,208,952,4,270019
3556,1411,714,5,270019
3557,781,846,4,270019
3558,3606,53,2,270019
3559,3656,792,5,270019
3560,1605,568,3,270019
3561,1090,531,2,270019
3562,3367,883,4,270019
3563,2325,914,5,270019
3564,804,471,4,270019
3565,2764,821,5,270019
3566,673,749,5,270019
3567,3734,191,3,270019
3568,4191,928,5,270019
3569,754,642,3,270019
3570,1513,377,3,270019
3571,479,60,1,270019
3572,651,303,4,270019
3573,1001,627,1,270019
3574,1836,685,5,270019
3575,613,918,4,270019
3576,2685,1,1,270019
3577,3867,664,4,270019
3578,85,959,5,270019
3579,4017,879,1,270019
3580,1813,512,1,270019
3581,39,680,3,270019
3582,1975,534,5,270019
3583,1917,83,4,270019
3584,2897,541,2,270019
3585,202,786,1,270019
3586,3505,949,4,270019
3587,2377,452,5,270019
3588,2783,768,1,270019
3589,3839,883,3,270019
3590,4435,438,3,270019
3591,1493,955,3,270019
3592,334,849,1,270019
3593,3086,998,3,270019
3594,1309,809,4,270019
3595,2279,993,5,270019
3596,2646,187,5,270019
3597,983,818,2,270019
3598,831,999,4,270019
3599,305,721,5,270019
3600,1823,997,2,270019
3601,1550,818,4,270019
3602,2765,821,3,270019
3603,3145,689,1,270019
3604,1918,628,4,270019
3605,2257,95,1,270019
3606,728,226,4,270019
3607,426,630,2,270019
3608,3927,129,2,270019
3609,1748,632,2,270019
3610,2860,930,4,270019
3611,2602,747,3,270019
3612,4294,442,1,270019
3613,2060,820,1,270019
3614,1454,691,1,270019
3615,2604,512,3,270019
3616,299,897,5,270019
3617,3290,473,5,270019
3618,1241,187,1,270019
3619,3502,798,4,270019
3620,1168,499,1,270019
3621,2564,313,2,270019
3622,1753,195,5,270019
3623,3134,622,2,270019
3624,2040,583,4,270019
3625,548,131,3,270019
3626,1335,870,3,270019
3627,943,82,5,270019
3628,2411,786,2,270019
3629,4395,191,3,270019
3630,1140,552,5,270019
3631,4136,139,4,270019
3632,3802,437,4,270019
3633,2624,762,2,270019
3634,607,358,5,270019
3635,3118,359,3,270019
3636,2965,413,2,270019
3637,224,527,5,270019
3638,1588,357,5,270019
3639,2208,159,1,270019
3640,967,394,2,270019
3641,3004,328,1,270019
3642,1571,189,3,270019
3643,1190,347,3,270019
3644,129,549,2,270019
3645,1512,138,2,270019
3646,3549,398,3,270019
3647,3075,370,3,270019
3648,3656,190,4,270019
3649,1294,998,1,270019
3650,1582,888,2,270019
3651,2035,442,2,270019
3652,3583,261,4,270019
3653,2727,353,2,270019
3654,3639,870,1,270019
3655,2572,66,3,270019
3656,2770,386,3,270019
3657,2297,399,5,270019
3658,2914,922,2,270019
3659,2924,121,5,270019
3660,4274,902,5,270019
3661,2378,809,2,270019
3662,857,397,2,270019
3663,4282,365,1,270019
3664,4253,615,2,270019
3665,2609,314,3,270019
3666,1153,486,4,270019
3667,1432,570,2,270019
3668,3124,877,1,270019
3669,2281,101,2,270019
3670,3008,124,5,270019
3671,2653,691,4,270019
3672,2595,916,1,270019
3673,325,944,4,270019
3674,4447,995,4,270019
3675,3432,728,4,270019
3676,3612,131,3,270019
3677,2646,516,3,270019
3678,3269,761,2,270019
3679,1509,347,1,270019
3680,3884,725,4,270019
3681,3541,15,5,270019
3682,3483,141,5,270019
3683,1692,836,5,270019
3684,3502,637,2,270019
3685,1071,142,5,270019
3686,1103,850,5,270019
3687,788,779,4,270019
3688,1070,911,3,270019
3689,3506,24,4,270019
3690,460,447,3,270019
3691,2680,271,4,270019
3692,3262,129,1,270019
3693,3644,701,2,270019
3694,1601,116,5,270019
3695,1698,389,3,270019
3696,1856,77,3,270019
3697,3705,726,5,270019
3698,3811,148,2,270019
3699,1983,50,4,270019
3700,3016,176,2,270019
3701,1645,227,5,270019
3702,1616,547,3,270019
3703,1362,360,5,270019
3704,2317,372,5,270019
3705,2328,942,1,270019
3706,1881,263,2,270019
3707,1970,574,4,270019
3708,1231,255,3,270019
3709,4343,631,1,270019
3710,3859,667,1,270019
3711,3810,205,2,270019
3712,998,272,3,270019
3713,1798,332,1,270019
3714,1451,205,4,270019
3715,2335,643,1,270019
3716,1704,573,1,270019
3717,235,379,5,270019
3718,475,762,1,270019
3719,3551,796,3,270019
3720,2240,52,2,270019
3721,3249,387,1,270019
3722,246,841,2,270019
3723,432,22,2,270019
3724,521,24,2,270019
3725,2420,564,5,270019
3726,2867,306,3,270019
3727,1850,307,4,270019
3728,3571,286,5,270019
3729,4251,569,2,270019
3730,1568,301,4,270019
3731,612,314,1,270019
3732,2431,520,5,270019
3733,2956,720,2,270019
3734,2192,851,3,270019
3735,1997,309,3,270019
3736,3983,225,5,270019
3737,26,509,4,270019
3738,952,884,3,270019
3739,3618,567,2,270019
3740,1764,366,2,270019
3741,2459,126,5,270019
3742,262,126,3,270019
3743,2500,921,5,270019
3744,4484,633,2,270019
3745,1394,277,3,270019
3746,1693,45,4,270019
3747,624,360,5,270019
3748,1786,479,1,270019
3749,529,342,5,270019
3750,393,200,5,270019
3751,2382,312,1,270019
3752,1180,127,5,270019
3753,3755,558,3,270019
3754,61,631,2,270019
3755,1170,820,4,270019
3756,518,338,3,270019
3757,4309,120,3,270019
3758,3568,548,4,270019
3759,1330,20,4,270019
3760,870,835,3,270019
3761,3126,949,2,270019
3762,2751,131,4,270019
3763,1413,7,3,270019
3764,4125,134,1,270019
3765,614,152,5,270019
3766,2186,107,3,270019
3767,4336,195,5,270019
3768,281,71,4,270019
3769,2873,458,2,270019
3770,4444,721,3,270019
3771,4124,200,5,270019
3772,1949,412,1,270019
3773,3364,510,1,270019
3774,1536,507,4,270019
3775,4154,248,3,270019
3776,3398,93,3,270019
3777,3577,171,1,270019
3778,4425,418,3,270019
3779,1409,616,1,270019
3780,691,262,2,270019
3781,493,556,3,270019
3782,90,505,1,270019
3783,718,35,4,270019
3784,1935,770,1,270019
3785,3606,113,2,270019
3786,4158,828,3,270019
3787,3080,845,2,270019
3788,2161,722,4,270019
3789,2087,99,1,270019
3790,2885,166,2,270019
3791,4143,734,3,270019
3792,2149,711,5,270019
3793,2204,941,1,270019
3794,3051,810,5,270019
3795,2222,46,4,270019
3796,311,591,3,270019
3797,312,334,5,270019
3798,43,929,3,270019
3799,762,100,4,270019
3800,1713,3,1,270019
3801,149,519,4,270019
3802,386,34,3,270019
3803,2556,870,5,270019
3804,2511,608,4,270019
3805,341,453,4,270019
3806,1238,673,5,270019
3807,4410,959,5,270019
3808,4462,369,1,270019
3809,4205,360,1,270019
3810,2407,549,5,270019
3811,3013,956,5,270019
3812,1419,792,4,270019
3813,3802,152,4,270019
3814,4063,592,1,270019
3815,1805,778,2,270019
3816,282,620,2,270019
3817,4072,948,1,270019
3818,490,472,2,270019
3819,1925,132,2,270019
3820,3454,134,2,270019
3821,3329,862,1,270019
3822,1931,969,1,270019
3823,4004,463,3,270019
3824,2710,3,5,270019
3825,1435,656,3,270019
3826,936,903,3,270019
3827,110,147,1,270019
3828,645,350,1,270019
3829,3372,691,1,270019
3830,460,203,4,270019
3831,3038,91,4,270019
3832,2524,615,3,270019
3833,3190,46,4,270019
3834,1575,472,1,270019
3835,2683,778,2,270019
3836,559,410,3,270019
3837,701,84,2,270019
3838,3153,911,5,270019
3839,2658,16,2,270019
3840,3625,253,2,270019
3841,1039,148,2,270019
3842,2431,407,1,270019
3843,565,487,4,270019
3844,2904,516,1,270019
3845,835,54,2,270019
3846,2260,76,2,270019
3847,3711,45,2,270019
3848,1966,652,4,270019
3849,1042,869,3,270019
3850,4415,203,2,270019
3851,2579,872,2,270019
3852,558,982,1,270019
3853,3602,502,2,270019
3854,3565,478,5,270019
3855,1805,776,5,270019
3856,2218,876,3,270019
3857,3931,161,1,270019
3858,4483,630,2,270019
3859,2660,231,5,270019
3860,918,605,2,270019
3861,4420,352,1,270019
3862,260,976,4,270019
3863,4480,801,4,270019
3864,2437,713,2,270019
3865,1839,569,3,270019
3866,3637,441,2,270019
3867,263,797,1,270019
3868,2055,235,4,270019
3869,1732,214,1,270019
3870,2234,556,5,270019
3871,2301,412,3,270019
3872,2782,613,1,270019
3873,2539,70,5,270019
3874,2524,823,5,270019
3875,1945,33,3,270019
3876,1737,843,1,270019
3877,1572,582,5,270019
3878,1115,442,2,270019
3879,2720,161,2,270019
3880,3847,418,4,270019
3881,2450,439,4,270019
3882,284,59,2,270019
3883,2444,76,1,270019
3884,647,83,2,270019
3885,1573,439,1,270019
3886,1330,123,3,270019
3887,468,910,2,270019
3888,1123,249,4,270019
3889,2886,559,1,270019
3890,3002,563,2,270019
3891,2607,271,5,270019
3892,1075,722,4,270019
3893,3697,819,2,270019
3894,749,407,2,270019
3895,2949,406,4,270019
3896,93,255,2,270019
3897,1087,488,4,270019
3898,4141,192,1,270019
3899,3242,519,3,270019
3900,1031,95,5,270019
3901,649,280,5,270019
3902,1967,131,3,270019
3903,692,955,5,270019
3904,3055,224,2,270019
3905,1335,873,4,270019
3906,941,430,4,270019
3907,682,817,5,270019
3908,1891,382,3,270019
3909,2593,641,4,270019
3910,1069,470,4,270019
3911,2032,994,1,270019
3912,3804,298,3,270019
3913,3058,316,1,270019
3914,884,709,3,270019
3915,2933,6,2,270019
3916,3643,342,3,270019
3917,3632,295,4,270019
3918,288,302,3,270019
3919,1377,238,1,270019
3920,3988,761,5,270019
3921,3358,238,1,270019
3922,940,574,4,270019
3923,2096,316,2,270019
3924,1778,305,4,270019
3925,4001,64,4,270019
3926,3840,604,2,270019
3927,3017,479,3,270019
3928,2405,332,5,270019
3929,184,606,2,270019
3930,3551,876,5,270019
3931,650,333,3,270019
3932,4041,263,3,270019
3933,1345,99,4,270019
3934,153,61,5,270019
3935,901,415,4,270019
3936,2144,445,5,270019
3937,838,360,4,270019
3938,1463,567,1,270019
3939,507,366,3,270019
3940,3865,263,1,270019
3941,1426,156,1,270019
3942,3009,295,2,270019
3943,484,506,5,270019
3944,2304,510,5,270019
3945,3411,891,3,270019
3946,4034,89,5,270019
3947,769,895,1,270019
3948,1401,106,4,270019
3949,103,871,3,270019
3950,3508,151,2,270019
3951,3005,195,3,270019
3952,2118,75,1,270019
3953,3989,223,1,270019
3954,1702,773,2,270019
3955,3756,816,3,270019
3956,3335,230,1,270019
3957,346,601,2,270019
3958,285,468,1,270019
3959,2216,117,2,270019
3960,814,461,5,270019
3961,767,205,1,270019
3962,2789,210,3,270019
3963,2208,147,5,270019
3964,2388,320,5,270019
3965,1081,205,1,270019
3966,4040,88,4,270019
3967,4008,457,2,270019
3968,2514,27,1,270019
3969,1351,393,3,270019
3970,2127,886,5,270019
3971,918,139,2,270019
3972,2515,316,3,270019
3973,517,220,4,270019
3974,268,320,2,270019
3975,3431,154,3,270019
3976,815,485,5,270019
3977,3326,394,1,270019
3978,2911,821,5,270019
3979,927,244,5,270019
3980,2328,969,2,270019
3981,2267,696,5,270019
3982,4,648,5,270019
3983,1326,997,4,270019
3984,1682,907,3,270019
3985,623,346,1,270019
3986,4211,349,4,270019
3987,4268,146,5,270019
3988,2762,209,3,270019
3989,477,794,3,270019
3990,145,247,5,270019
3991,1446,808,5,270019
3992,1178,892,1,270019
3993,1114,326,5,270019
3994,3278,382,4,270019
3995,1139,646,2,270019
3996,3883,847,4,270019
3997,3176,681,2,270019
3998,1771,116,5,270019
3999,36,518,2,270019
4000,3825,227,2,270019
4001,1672,306,3,270019
4002,3698,431,1,270019
4003,1793,620,1,270019
4004,4004,507,1,270019
4005,1597,562,1,270019
4006,2909,750,5,270019
4007,2489,393,1,270019
4008,1216,473,2,270019
4009,3004,145,2,270019
4010,3999,997,5,270019
4011,3027,410,5,270019
4012,4406,632,3,270019
4013,710,358,2,270019
4014,4242,307,2,270019
4015,3900,594,4,270019
4016,1189,785,2,270019
4017,4236,573,1,270019
4018,4436,441,2,270019
4019,1685,512,2,270019
4020,1082,32,1,270019
4021,3861,209,4,270019
4022,3792,50,1,270019
4023,722,437,5,270019
4024,1038,260,1,270019
4025,3948,963,5,270019
4026,2989,490,1,270019
4027,3739,38,4,270019
4028,1107,924,1,270019
4029,933,912,3,270019
4030,851,595,4,270019
4031,1787,662,1,270019
4032,2249,885,5,270019
4033,3098,241,1,270019
4034,4368,555,3,270019
4035,42,322,2,270019
4036,758,689,2,270019
4037,415,269,2,270019
4038,4180,794,4,270019
4039,669,913,3,270019
4040,3241,224,1,270019
4041,4086,700,3,270019
4042,1648,473,3,270019
4043,390,262,4,270019
4044,617,430,3,270019
4045,1492,825,3,270019
4046,513,203,3,270019
4047,3373,375,3,270019
4048,2599,748,5,270019
4049,3750,916,2,270019
4050,358,614,2,270019
4051,1339,280,3,270019
4052,1897,164,2,270019
4053,3208,408,4,270019
4054,1832,392,2,270019
4055,1893,52,1,270019
4056,951,120,1,270019
4057,3667,59,3,270019
4058,967,222,4,270019
4059,465,397,1,270019
4060,2974,444,5,270019
4061,3242,892,4,270019
4062,2728,73,3,270019
4063,1332,820,3,270019
4064,671,139,5,270019
4065,2895,746,2,270019
4066,3532,127,5,270019
4067,4283,766,4,270019
4068,817,948,4,270019
4069,1984,70,1,270019
4070,2943,997,4,270019
4071,1100,643,2,270019
4072,3824,5,5,270019
4073,3537,785,1,270019
4074,162,190,5,270019
4075,1556,802,3,270019
4076,3447,710,4,270019
4077,3002,389,5,270019
4078,1304,654,5,270019
4079,4383,345,1,270019
4080,1424,579,2,270019
4081,1283,57,1,270019
4082,1474,808,3,270019
4083,1633,970,1,270019
4084,1163,548,3,270019
4085,4283,707,2,270019
4086,1172,852,3,270019
4087,3956,518,1,270019
4088,1154,276,4,270019
4089,3911,453,4,270019
4090,3678,220,1,270019
4091,3963,214,4,270019
4092,1365,121,1,270019
4093,714,256,4,270019
4094,742,630,3,270019
4095,3387,526,3,270019
4096,2372,356,2,270019
4097,426,678,1,270019
4098,4442,974,4,270019
4099,3168,561,1,270019
4100,1145,361,1,270019
4101,4039,293,3,270019
4102,2926,713,2,270019
4103,461,890,3,270019
4104,3668,102,4,270019
4105,1512,196,1,270019
4106,703,918,5,270019
4107,3426,898,4,270019
4108,3719,598,3,270019
4109,522,596,3,270019
4110,4128,441,3,270019
4111,3546,398,5,270019
4112,2751,527,4,270019
4113,54,223,5,270019
4114,3073,57,4,270019
4115,673,140,3,270019
4116,874,903,4,270019
4117,2360,983,1,270019
4118,2565,755,5,270019
4119,1537,833,5,270019
4120,3586,972,4,270019
4121,2257,825,3,270019
4122,3735,803,1,270019
4123,3695,310,1,270019
4124,3021,842,3,270019
4125,1887,590,3,270019
4126,342,837,2,270019
4127,3855,145,2,270019
4128,3818,167,3,270019
4129,1953,68,1,270019
4130,2221,5,5,270019
4131,1654,868,5,270019
4132,4370,945,4,270019
4133,1327,856,2,270019
4134,3551,565,4,270019
4135,72,683,2,270019
4136,1618,672,3,270019
4137,2719,41,3,270019
4138,1749,76,3,270019
4139,865,234,4,270019
4140,4118,845,3,270019
4141,989,118,5,270019
4142,1887,558,3,270019
4143,3766,633,2,270019
4144,960,916,1,270019
4145,2567,271,3,270019
4146,3772,115,2,270019
4147,1017,463,2,270019
4148,3400,443,5,270019
4149,1334,582,3,270019
4150,231,669,3,270019
4151,4489,556,2,270019
4152,362,724,3,270019
4153,3186,925,4,270019
4154,1816,42,1,270019
4155,1892,472,1,270019
4156,1465,541,5,270019
4157,1319,696,1,270019
4158,1424,453,1,270019
4159,420,467,4,270019
4160,3700,551,2,270019
4161,2035,131,1,270019
4162,1175,393,4,270019
4163,98,834,1,270019
4164,194,122,2,270019
4165,748,379,4,270019
4166,2473,449,3,270019
4167,1721,339,3,270019
4168,1762,848,3,270019
4169,2286,802,4,270019
4170,4050,513,2,270019
4171,852,762,1,270019
4172,2458,881,4,270019
4173,348,675,4,270019
4174,3630,938,4,270019
4175,1990,143,2,270019
4176,839,122,1,270019
4177,2084,951,4,270019
4178,2609,519,1,270019
4179,671,190,1,270019
4180,2867,104,5,270019
4181,2305,265,3,270019
4182,3395,856,3,270019
4183,1723,87,3,270019
4184,2274,691,1,270019
4185,1181,789,4,270019
4186,1641,892,2,270019
4187,3529,442,5,270019
4188,2988,704,1,270019
4189,1603,245,3,270019
4190,2370,787,3,270019
4191,2438,7,1,270019
4192,833,318,1,270019
4193,3004,137,1,270019
4194,3105,182,3,270019
4195,1159,569,4,270019
4196,1103,451,4,270019
4197,4439,951,4,270019
4198,2367,985,5,270019
4199,2472,678,1,270019
4200,3920,759,1,270019
4201,4023,76,2,270019
4202,1113,130,3,270019
4203,1227,457,4,270019
4204,193,456,2,270019
4205,3495,506,1,270019
4206,1740,469,2,270019
4207,802,214,2,270019
4208,3971,364,4,270019
4209,4202,859,2,270019
4210,4062,294,4,270019
4211,468,406,4,270019
4212,3679,438,1,270019
4213,3747,837,5,270019
4214,932,562,4,270019
4215,4209,665,2,270019
4216,2641,622,2,270019
4217,332,65,3,270019
4218,2581,217,3,270019
4219,2551,755,3,270019
4220,1405,50,1,270019
4221,1013,248,4,270019
4222,2118,224,4,270019
4223,1893,826,1,270019
4224,948,569,3,270019
4225,1317,789,3,270019
4226,1118,152,5,270019
4227,3052,14,2,270019
4228,4181,895,5,270019
4229,4011,866,5,270019
4230,2990,983,3,270019
4231,2748,993,3,270019
4232,303,696,3,270019
4233,3993,794,3,270019
4234,1543,866,5,270019
4235,3499,80,2,270019
4236,3374,211,2,270019
4237,3315,298,3,270019
4238,4181,746,2,270019
4239,3360,180,1,270019
4240,3965,978,5,270019
4241,3215,774,2,270019
4242,1557,229,4,270019
4243,2408,325,5,270019
4244,3695,80,1,270019
4245,2548,94,2,270019
4246,1119,94,3,270019
4247,3728,186,2,270019
4248,4266,201,1,270019
4249,1839,394,3,270019
4250,3867,258,4,270019
4251,1087,920,3,270019
4252,3442,245,1,270019
4253,3030,513,2,270019
4254,3387,212,1,270019
4255,1748,279,5,270019
4256,1193,57,3,270019
4257,1560,828,4,270019
4258,1254,944,1,270019
4259,2277,497,2,270019
4260,2965,548,5,270019
4261,4174,223,2,270019
4262,360,617,1,270019
4263,1375,718,2,270019
4264,1451,69,5,270019
4265,4205,673,4,270019
4266,693,922,5,270019
4267,2347,895,3,270019
4268,2576,23,1,270019
4269,957,89,2,270019
4270,3820,210,2,270019
4271,1554,7,5,270019
4272,3984,911,5,270019
4273,770,992,3,270019
4274,2216,933,5,270019
4275,3514,958,2,270019
4276,1418,897,3,270019
4277,62,885,4,270019
4278,98,912,5,270019
4279,2124,611,2,270019
