ITEM_ID,name,description,selling_price,actual_price,unit,catgory_id_id,shop_id_id,slug
3281,Vacation Homes,Persistent,722.53,897.67,1,12,175,3281
3282,Dell KACE,stable,2833.26,4361.09,1,12,209,3282
3283,Device Drivers,modular,3695.85,3448.94,1,12,23,3283
3284,Ethnography,zero administration,1445.45,2112.55,1,12,237,3284
3285,ATM Networks,encoding,3541.82,1269.68,1,12,248,3285
3286,VC#,core,1286.23,3347.9,1,12,94,3286
3287,Pre-opening,approach,1669.66,4084.29,1,12,56,3287
3288,Aspen HYSYS,Triple-buffered,1968.13,2894.32,1,12,238,3288
3289,BMD,tertiary,4925.98,1436.89,1,12,221,3289
3290,PFMEA,Organic,1707.88,4798.25,1,12,68,3290
3291,PXI,maximized,2564.93,944.72,1,12,281,3291
3292,Quality Control,pricing structure,4253.61,1772.34,1,12,42,3292
3293,Ozone Therapy,attitude,1511.94,3987.3,1,12,171,3293
3294,TMN,product,1836.56,3750.37,1,12,161,3294
3295,Bridge,instruction set,3010.08,4111.24,1,12,269,3295
3296,User Scenarios,project,1602.24,4124.73,1,12,268,3296
3297,Content Writing,Expanded,2748.75,2255.81,1,12,82,3297
3298,CWA,fresh-thinking,2112.89,1055.71,1,12,92,3298
3299,GNU Debugger,encoding,839.77,2811.22,1,12,232,3299
3300,OAT,methodical,3526.87,3763.8,1,12,78,3300
3301,XSI,Cross-platform,444.66,1568.26,1,12,186,3301
3302,Software Documentation,Polarised,2696.3,3958.1,1,12,149,3302
3303,Executive Administrative Assistance,Multi-channelled,995.35,3722.13,1,12,198,3303
3304,TPR,user-facing,4976.32,2038.21,1,12,82,3304
3305,AAC,3rd generation,4142.67,3510.84,1,12,198,3305
3306,SQF,Monitored,4231.16,4733.69,1,12,155,3306
3307,OC RDC,Monitored,2658.53,767.09,1,12,175,3307
3308,IIA Standards,high-level,3754.27,927.23,1,12,126,3308
3309,Ocean,secured line,2605.56,1884.13,1,12,254,3309
3310,Utilization,6th generation,967.16,2361,1,12,243,3310
3311,RCS,Enterprise-wide,2016.9,3441.98,1,12,50,3311
3312,Ion Channels,reciprocal,3533.3,2625.24,1,12,160,3312
3313,TPT,Mandatory,525.73,3308.76,1,12,200,3313
3314,VSTS,Function-based,4438.96,2008.04,1,12,222,3314
3315,CWTS,user-facing,2487.37,2382.7,1,12,49,3315
3316,CMS,attitude-oriented,3596.6,2391.51,1,12,56,3316
3317,Facebook,moratorium,1017.03,1767.02,1,12,263,3317
3318,Autodesk Inventor,actuating,4222.66,3028.42,1,12,120,3318
3319,TSM,policy,3481.41,3018.34,1,12,36,3319
3320,CSS Sprites,Pre-emptive,1655.36,4982.99,1,12,53,3320
3321,RHCE,firmware,3747.25,2142.6,1,12,167,3321
3322,RPOs,knowledge base,3661.81,2450.7,1,12,85,3322
3323,GPFS,scalable,4997.85,1026.67,1,12,218,3323
3324,Subcontracting,optimal,1763.1,580.04,1,12,191,3324
3325,JMS,projection,1192.59,4487.05,1,12,8,3325
3326,CPL,Programmable,1941.4,2837.07,1,12,200,3326
3327,Usability Engineering,zero administration,4829.48,1209.28,1,12,231,3327
3328,PSpice,Extended,3561.12,4068.86,1,12,288,3328
3329,401k Rollovers,Synergized,4821.64,1793.98,1,12,116,3329
3330,UI Automation,throughput,3009.34,1467.56,1,12,264,3330
3331,TMON,database,1073.64,2686.69,1,12,113,3331
3332,Credit Unions,Enhanced,4978.2,2591.55,1,12,109,3332
3333,Attendance Management,dedicated,4690.21,4822.2,1,12,180,3333
3334,fMRI,directional,1061.56,450.47,1,12,127,3334
3335,XMLBeans,grid-enabled,2544.33,3960.73,1,12,209,3335
3336,QlikView,Graphic Interface,1031,2557.11,1,12,222,3336
3337,UE,parallelism,4838.52,4706.34,1,12,126,3337
3338,Nursing Education,forecast,1333.33,1210.74,1,12,167,3338
3339,Xeriscaping,Compatible,2662.28,4732.29,1,12,293,3339
3340,LDPE,projection,3243.46,1826.29,1,12,203,3340
3341,XACT,Versatile,4296.26,710.95,1,12,149,3341
3342,XSLT,bi-directional,3180.63,2121.86,1,12,184,3342
3343,Awareness Raising,Expanded,4351.04,883.57,1,12,174,3343
3344,Flash Animation,extranet,1908.76,3110.88,1,12,132,3344
3345,DCN,coherent,1365.82,3340.65,1,12,194,3345
3346,Defect Life Cycle,responsive,3540.74,4665.51,1,12,200,3346
3347,Kaledo,system-worthy,728.63,1182.52,1,12,148,3347
3348,SWAT,reciprocal,2722.89,864.34,1,12,172,3348
3349,Healthcare Consulting,leading edge,2076.65,4962.24,1,12,70,3349
3350,UVLayout,matrix,2606.53,3820.82,1,12,5,3350
3351,Surgery,software,4196.74,4941.96,1,12,260,3351
3352,Product Management,real-time,2541.98,3895.46,1,12,155,3352
3353,Kontakt,object-oriented,3636.01,1404.74,1,12,155,3353
3354,Childhood Obesity,Organized,1946.39,1330.85,1,12,96,3354
3355,Custom CMS Development,foreground,457.17,2743.25,1,12,76,3355
3356,Wrongful Death,Multi-lateral,4236.75,3066.98,1,12,118,3356
3357,Business Transformation,Public-key,4275,2069.96,1,12,124,3357
3358,SSP,Compatible,1921.48,3678.34,1,12,123,3358
3359,JDA,installation,3554.29,2999.24,1,12,293,3359
3360,Cash Management,standardization,2965.34,1797.28,1,12,279,3360
3361,OEM Management,human-resource,3584.77,579.46,1,12,151,3361
3362,Keratin Treatment,service-desk,2820.89,2251.68,1,12,74,3362
3363,Trade Marketing,monitoring,4568.73,1469.21,1,12,172,3363
3364,MCH,product,2589.37,3094.01,1,12,261,3364
3365,JBL,Future-proofed,1232.02,4062.12,1,12,202,3365
3366,Media Planning,24-Jul,4251.68,1862.98,1,12,245,3366
3367,RF Planning,alliance,1308.77,4675.83,1,12,102,3367
3368,TS2,Persevering,3626.22,1741.49,1,12,262,3368
3369,TCP/IP,holistic,2988.68,2170.51,1,12,86,3369
3370,TTD,circuit,1739.53,3460.67,1,12,81,3370
3371,SAP MM Module,Mandatory,4267.13,2400.28,1,12,59,3371
3372,Online Publishing,Versatile,1519.1,3645.15,1,12,58,3372
3373,Middle Eastern Studies,eco-centric,3228.37,445.64,1,12,137,3373
3374,OSHA Instruction,directional,1674.85,2712.09,1,12,185,3374
3375,Afghanistan,reciprocal,2691.46,906.14,1,12,260,3375
3376,Public Health,homogeneous,4028.37,3301.05,1,12,199,3376
3377,FTIR,tangible,401.33,4233.63,1,12,161,3377
3378,Ghostwriting,Balanced,1207.26,4610.93,1,12,94,3378
3379,qPCR,artificial intelligence,2531.14,3503.48,1,12,12,3379
3380,NRF,migration,4754.62,2933.6,1,12,293,3380
3381,WSH,internet solution,3785.31,1923.21,1,12,37,3381
3382,Power Systems,complexity,2066.27,4096.49,1,12,267,3382
3383,JNA,contingency,3183.09,1235.44,1,12,257,3383
3384,Policy,radical,1648.72,4558.9,1,12,189,3384
3385,Core FTP,matrices,1869.91,2434.7,1,12,64,3385
3386,Psychopharmacology,capability,3209.81,501.32,1,12,292,3386
3387,Identity Theft,protocol,2594.03,3595.99,1,12,148,3387
3388,Military Affairs,artificial intelligence,4818.44,661.07,1,12,148,3388
3389,Radio Promotions,full-range,4155.97,4162.49,1,12,254,3389
3390,MSI,initiative,1386.77,1290.57,1,12,72,3390
3391,vCenter Server,Multi-tiered,3578.51,3960.91,1,12,283,3391
3392,Options,attitude,567.81,3154.89,1,12,252,3392
3393,JAX-RPC,migration,3634.72,4256.39,1,12,278,3393
3394,PDE,methodical,3383.73,2457.4,1,12,236,3394
3395,BPEL,value-added,2536.93,1308.52,1,12,232,3395
3396,XPlanner,emulation,2155.38,4084.72,1,12,298,3396
3397,System Deployment,definition,4393.94,1725.54,1,12,82,3397
3398,Editing,Open-source,3729.22,739.24,1,12,28,3398
3399,Account Reconciliation,parallelism,1340.39,1057.18,1,12,29,3399
3400,WPC,Adaptive,4576.43,3281.75,1,12,13,3400
3401,SaaS,software,4088.56,1189.57,1,12,11,3401
3402,FPLC,Public-key,1729.11,1617.18,1,12,105,3402
3403,Awesomeness,Vision-oriented,1921.29,3829.16,1,12,58,3403
3404,Glamour,client-driven,4196.51,1646.39,1,12,114,3404
3405,VC-1,5th generation,4171.42,1538.1,1,12,42,3405
3406,Tiles,Secured,603.24,1685.09,1,12,65,3406
3407,Project Implementation,Fully-configurable,863.26,1903.73,1,12,220,3407
3408,Basic HTML,framework,1260.44,4432.21,1,12,83,3408
3409,Newsletters,Assimilated,4677.14,3252.75,1,12,154,3409
3410,Zabbix,incremental,4446.28,1979.25,1,12,42,3410
3411,Hospitality Management,Vision-oriented,1510.69,4195.75,1,12,134,3411
3412,Karate,Fundamental,2977.8,1337.76,1,12,175,3412
3413,WTT,motivating,1616.57,3954.48,1,12,121,3413
3414,JavaScript,local,3724.78,3462.4,1,12,33,3414
3415,FPS,intranet,3082.29,2092.35,1,12,272,3415
3416,IGBT,client-server,1548.47,1209.21,1,12,248,3416
3417,KT,encoding,1597.53,3758.47,1,12,74,3417
3418,Integrated Marketing,benchmark,2754.51,3728.42,1,12,274,3418
3419,WordPress,solution,1222.08,1695.67,1,12,143,3419
3420,XRF,algorithm,2889.43,3562.36,1,12,89,3420
3421,IT Strategy,challenge,1893.1,4669.12,1,12,126,3421
3422,Recruitment Advertising,groupware,3268.64,3025.15,1,12,34,3422
3423,GCCS,object-oriented,3201.2,3038.19,1,12,54,3423
3424,Epigenetics,mission-critical,4302.31,3278.51,1,12,242,3424
3425,CGI programming,Profound,4654.21,2596.31,1,12,85,3425
3426,eGaming,zero administration,2721.8,2778.66,1,12,290,3426
3427,CM Synergy,24 hour,2388.1,1113.86,1,12,284,3427
3428,MPE,archive,4288.57,3858.26,1,12,163,3428
3429,LTSpice,projection,1799.15,889.28,1,12,295,3429
3430,IxLoad,benchmark,4540.6,1765.89,1,12,159,3430
3431,Conservation Issues,methodology,749.55,3862.87,1,12,251,3431
3432,Ghostwriting,neutral,3813.66,4604.35,1,12,269,3432
3433,LNA,Up-sized,1983.68,4414.53,1,12,256,3433
3434,System Testing,incremental,3528.8,846.18,1,12,125,3434
3435,LDOM,4th generation,1741.39,1947.9,1,12,282,3435
3436,Invoicing,info-mediaries,3680.6,3412.06,1,12,65,3436
3437,White Collar Criminal Defense,success,1412.86,4906.26,1,12,130,3437
3438,ABR,Graphic Interface,2993.57,2859.44,1,12,117,3438
3439,RCT,bifurcated,4935.33,3109.6,1,12,226,3439
3440,Legal Documents,collaboration,2048.96,4365.4,1,12,170,3440
3441,Manual Therapy,model,2858.41,440.43,1,12,66,3441
3442,Pyrography,next generation,3368.43,3201.31,1,12,292,3442
3443,HUD,24 hour,4343.4,2420.69,1,12,103,3443
3444,OOAD,orchestration,3967.32,4388.45,1,12,121,3444
3445,Administrative Assistance,leverage,1426.79,469.48,1,12,260,3445
3446,Sustainable Agriculture,value-added,3998.16,928.24,1,12,79,3446
3447,SaaS,bottom-line,1234.46,4221.25,1,12,96,3447
3448,Pyramix,orchestration,3030.42,2237.31,1,12,138,3448
3449,WLR3,capacity,4347.38,2293.05,1,12,72,3449
3450,FBA,throughput,1286.37,529.97,1,12,191,3450
3451,Film,Team-oriented,3121.78,711.8,1,12,78,3451
3452,GDI+,data-warehouse,4614.71,3863.76,1,12,81,3452
3453,Special Events Coordination,Optional,1614.85,3527.6,1,12,38,3453
3454,Hypnosis,Reduced,1771.57,1985.68,1,12,220,3454
3455,TBS,Ergonomic,4632.02,3620.25,1,12,279,3455
3456,XML Spy,Programmable,1844.83,4782.52,1,12,55,3456
3457,Horticulture,User-friendly,2681.22,4499.03,1,12,294,3457
3458,Freelance Writing,application,4483.41,2238.91,1,12,34,3458
3459,AMI,hub,4568.87,1022.26,1,12,292,3459
3460,Mortgage Underwriting,implementation,935.94,3435.91,1,12,113,3460
3461,Supplier Evaluation,reciprocal,1719.16,981.83,1,12,217,3461
3462,Skin,optimal,2423.26,3878.17,1,12,215,3462
3463,SAP-SD,Grass-roots,1627.38,2522.89,1,12,232,3463
3464,Offshore Oil &amp; Gas,bifurcated,4854.16,1399.06,1,12,250,3464
3465,Xactimate,system-worthy,4874.35,1808.69,1,12,1,3465
3466,Rhinoceros,Expanded,4321.3,642.83,1,12,82,3466
3467,Manual Therapy,Versatile,2701.49,1766.55,1,12,29,3467
3468,LWUIT,concept,2404.34,3803.02,1,12,95,3468
3469,Agribusiness,intermediate,1947.71,4129.01,1,12,67,3469
3470,Cognitive Psychology,interactive,740.05,1835.06,1,12,145,3470
3471,DMVPN,array,620.52,3477.31,1,12,177,3471
3472,Job Search,responsive,2961.41,2494.21,1,12,13,3472
3473,Ultrasound,Self-enabling,4224.96,4377.31,1,12,81,3473
3474,Yardi,optimizing,1443.01,4436.06,1,12,88,3474
3475,Piloting,service-desk,1989.11,1328.79,1,12,60,3475
3476,EIGRP,zero administration,864.3,2025.86,1,12,26,3476
3477,Kickstart,methodology,4551.84,4827.09,1,12,198,3477
3478,Zoology,background,2645.44,888.14,1,12,265,3478
3479,Firewalls,context-sensitive,1792.35,1141.47,1,12,70,3479
3480,JGrasp,hub,4358.46,4796.42,1,12,29,3480
3481,PMO Development,24 hour,1767.61,3161,1,12,114,3481
3482,Hazardous Materials,Up-sized,2211.35,1571.67,1,12,93,3482
3483,FBA,Universal,4468.53,4534.84,1,12,49,3483
3484,Unified Communications,homogeneous,526.42,4678.07,1,12,66,3484
3485,JVs,hierarchy,1708.24,2152.57,1,12,106,3485
3486,Posters,Customizable,2377.78,3569.42,1,12,62,3486
3487,Smartforms,Reactive,3487.57,3158.25,1,12,56,3487
3488,Blue Ocean Strategy,Right-sized,2287.91,4755.47,1,12,203,3488
3489,Food Science,analyzer,4354.74,3267.78,1,12,113,3489
3490,jBase,Programmable,1918.78,3432.39,1,12,279,3490
3491,Geometric Dimensioning &amp; Tolerancing,Universal,785.61,479.64,1,12,192,3491
3492,SAP MM Module,Multi-layered,2978.5,1562.02,1,12,64,3492
3493,Affiliate Networks,Open-source,808.88,917.6,1,12,217,3493
3494,Power Systems,Inverse,4672.59,2751.1,1,12,75,3494
3495,GFSI,task-force,2669.52,4808.59,1,12,20,3495
3496,Professional Services,fresh-thinking,2026.56,3440.52,1,12,44,3496
3497,Jewish Studies,client-driven,2803.7,414.7,1,12,198,3497
3498,NC-Verilog,Face to face,4305.41,2987.59,1,12,275,3498
3499,Governance,Reactive,1918.32,1093.62,1,12,163,3499
3500,PFGE,initiative,891.49,2852.02,1,12,229,3500
3501,Yacht Deliveries,Digitized,4296.81,4122.21,1,12,205,3501
3502,DMAIC,Digitized,1151.16,3580.77,1,12,40,3502
3503,Planning,human-resource,1226.13,401.69,1,12,221,3503
3504,Apache Ivy,heuristic,4749.37,1583.99,1,12,223,3504
3505,Sales Presentations,moratorium,2927.95,1772.24,1,12,85,3505
3506,Hybrid Cloud,optimizing,4919.23,2664.06,1,12,222,3506
3507,MyChart,Graphical User Interface,4312.19,1595.78,1,12,167,3507
3508,CCDA,reciprocal,3033.12,1063.6,1,12,222,3508
3509,JSP,Operative,2755.83,4558.41,1,12,148,3509
3510,Editorial Illustrations,fault-tolerant,1293.87,3406.78,1,12,166,3510
3511,Rhythm Guitar,national,4903.4,4330.46,1,12,226,3511
3512,Title Insurance,24-Jul,1874.75,456.79,1,12,202,3512
3513,PWE3,heuristic,1527.22,1620.41,1,12,138,3513
3514,Nitric Oxide,budgetary management,3125.89,2243.97,1,12,219,3514
3515,Talent Booking,responsive,814.95,612.33,1,12,193,3515
3516,Wastewater Treatment,Re-contextualized,4185.82,562.77,1,12,93,3516
3517,VSAT,Focused,3825.21,4128.38,1,12,102,3517
3518,JAX-RPC,tangible,4669.3,2778.41,1,12,9,3518
3519,SLES,executive,2047.1,956.06,1,12,87,3519
3520,Crystal Reports,open architecture,1888.97,852.92,1,12,241,3520
3521,Pianist,Right-sized,3513.44,2734.07,1,12,5,3521
3522,NRI Services,multi-state,3523.6,4214.08,1,12,266,3522
3523,Mobile Technology,Pre-emptive,1943.01,752.03,1,12,58,3523
3524,Employee Engagement,Function-based,551.1,1987.73,1,12,160,3524
3525,Statistical Data Analysis,Ameliorated,4478.54,2850.74,1,12,297,3525
3526,Sleep Disorders,Right-sized,3477.82,4068.35,1,12,117,3526
3527,Nuke,software,712.76,2989.88,1,12,161,3527
3528,RFQ,Vision-oriented,2816.35,2978.46,1,12,171,3528
3529,EBITDA,User-centric,1936.25,2477.43,1,12,252,3529
3530,Health Economics,uniform,2726.96,3660.02,1,12,73,3530
3531,QRM,methodical,4105.02,473.04,1,12,46,3531
3532,ADP HRB,Ameliorated,486.78,2477.47,1,12,189,3532
3533,RP,artificial intelligence,2037.26,4519.44,1,12,274,3533
3534,Youth Work,artificial intelligence,4600.48,2283.79,1,12,70,3534
3535,CQB,interactive,4697.27,3738.58,1,12,100,3535
3536,Fraud,analyzer,4821.83,1757.84,1,12,176,3536
3537,Film Production,Graphical User Interface,2093.33,698.14,1,12,190,3537
3538,RCV,4th generation,3462.44,3896.77,1,12,24,3538
3539,ASME,Synchronised,2087.7,3635.36,1,12,14,3539
3540,PDE,Right-sized,2450.23,693.31,1,12,29,3540
3541,SNAP,knowledge user,2839.37,679.39,1,12,41,3541
3542,Global Strategy,multi-state,2678.75,2519.55,1,12,199,3542
3543,Urban Agriculture,composite,609.07,2747.9,1,12,83,3543
3544,TDM,modular,1791.03,1026.71,1,12,267,3544
3545,Ethical Decision Making,capacity,3938.08,4604.21,1,12,214,3545
3546,Close Protection,user-facing,2133.93,4355.67,1,12,87,3546
3547,Outdoors,regional,1579,3252.7,1,12,121,3547
3548,CBCP,Vision-oriented,3843.15,1385.99,1,12,203,3548
3549,EELS,Re-engineered,1141.29,4183.23,1,12,83,3549
3550,Internet Banking,infrastructure,2612.01,1992.79,1,12,164,3550
3551,DSLR,Self-enabling,4495.16,4034.66,1,12,179,3551
3552,FMEA,concept,3117.23,3811.51,1,12,170,3552
3553,Westlaw,intangible,4648.2,2256.35,1,12,133,3553
3554,Technical Documentation,Synergized,1023.54,1961.27,1,12,263,3554
3555,Human Capital,Upgradable,4205.61,1124.67,1,12,162,3555
3556,Oil Painting,productivity,4409.09,2977.35,1,12,86,3556
3557,Electrical Engineering,Multi-layered,4919.42,3501.31,1,12,99,3557
3558,Radio Promotions,Mandatory,2551.14,1514.89,1,12,40,3558
3559,SAP Implementation,Focused,3837.08,4838.35,1,12,91,3559
3560,Board Certified,3rd generation,4060.25,1156.82,1,12,257,3560
3561,GSP,User-friendly,3191.46,2760.55,1,12,270,3561
3562,XML Schema Design,motivating,4267.47,1319.68,1,12,167,3562
3563,Radio,Multi-channelled,4521.83,2957.01,1,12,72,3563
3564,Term Life Insurance,interactive,3102.9,1005.33,1,12,57,3564
3565,Xalan,Graphical User Interface,1492.97,2927.35,1,12,39,3565
3566,Social Psychology,Cross-group,1443.03,3912.74,1,12,298,3566
3567,nCloth,Compatible,1170.12,1934.95,1,12,227,3567
3568,DMPK,Customer-focused,4562.39,4685.44,1,12,54,3568
3569,DDIC,Balanced,2904.95,4242.79,1,12,234,3569
3570,MD5,Grass-roots,2261.75,2371.82,1,12,184,3570
3571,Smartforms,asymmetric,402.89,2430.99,1,12,199,3571
3572,NMR,directional,3050.84,917.19,1,12,221,3572
3573,XStream,Customer-focused,1387.61,2358.24,1,12,11,3573
3574,AutoCAD,Synergistic,4978.2,4209.92,1,12,183,3574
3575,EMS,tertiary,3460.42,3884.13,1,12,162,3575
3576,Wine,moratorium,2650.17,774.79,1,12,49,3576
3577,Ektron Content Management System,secondary,516.95,3979.67,1,12,99,3577
3578,Database Administration,actuating,1402.9,406.28,1,12,98,3578
3579,ATLS,systematic,2320.66,588.68,1,12,162,3579
3580,Hypnosis,executive,3903.01,3769.54,1,12,49,3580
3581,Airframe,infrastructure,3609.66,1510.64,1,12,43,3581
3582,Urdu,Cloned,2185.76,1465.49,1,12,171,3582
3583,Budgets,Future-proofed,1410.94,856.87,1,12,191,3583
3584,Object Oriented Perl,upward-trending,2604.02,451.75,1,12,295,3584
3585,User Interface Design,Streamlined,639,1775.68,1,12,68,3585
3586,IRIS,Advanced,2540.69,2786.38,1,12,234,3586
3587,Pipelines,success,1545.74,4730.82,1,12,167,3587
3588,Glass,hardware,2828.31,2829.04,1,12,66,3588
3589,KYC,transitional,1186.35,1071.95,1,12,146,3589
3590,Vocal Coaching,analyzing,1260.83,496.62,1,12,175,3590
3591,ITIL v3 Foundations Certified,Intuitive,1517.96,944.1,1,12,96,3591
3592,Oracle RDC,array,2981.4,1360.77,1,12,213,3592
3593,Vascular,radical,853.9,3437.68,1,12,133,3593
3594,FTO,Seamless,1163.02,2278.18,1,12,163,3594
3595,JPA,solution,814.68,4805.56,1,12,97,3595
3596,HUET,productivity,3167.22,2131.89,1,12,172,3596
3597,Nonprofits,real-time,3747.96,1500.08,1,12,167,3597
3598,Gardening,regional,901.9,3111.19,1,12,121,3598
3599,Automotive,Extended,1996.21,3481.53,1,12,212,3599
3600,Jazz,executive,1390.56,1227.14,1,12,188,3600
3601,Television,directional,2354.78,4652.66,1,12,276,3601
3602,VXML,alliance,4600.95,1317.82,1,12,114,3602
3603,XNA,Secured,2107.9,3030.29,1,12,67,3603
3604,Surgery,Profit-focused,2313.73,1805.83,1,12,37,3604
3605,Reverse Logistics,adapter,2201.26,2172.63,1,12,268,3605
3606,SQLite,utilisation,3235.07,3159.22,1,12,300,3606
3607,WDK,global,3145.67,594.36,1,12,84,3607
3608,Recruitment Advertising,pricing structure,3210.3,1410.37,1,12,122,3608
3609,DDMS,portal,1261.41,1210.82,1,12,115,3609
3610,Rent to Own,Optimized,4975.2,2450.13,1,12,14,3610
3611,GPS Devices,hybrid,1920.77,3022.37,1,12,118,3611
3612,DNSSEC,Digitized,2169.76,3911.29,1,12,6,3612
3613,eCTD,analyzer,4475.3,1461.23,1,12,60,3613
3614,GMC PrintNet T,projection,4541.1,2109.24,1,12,54,3614
3615,Japanese Business Culture,access,792.17,3186.31,1,12,13,3615
3616,Yamaha PM5D,strategy,4163.99,4288.76,1,12,142,3616
3617,Salesforce.com,executive,4001.95,4734.13,1,12,94,3617
3618,International NGOs,challenge,3300.94,1950.75,1,12,279,3618
3619,Sanction II,zero defect,3069.86,1432.06,1,12,128,3619
3620,Clinical Supervision,application,1856.53,1301.37,1,12,61,3620
3621,IFW,discrete,4533.48,1935.47,1,12,279,3621
3622,ICP-MS,system-worthy,2725.7,3196.11,1,12,33,3622
3623,Open XML,workforce,1633.71,4877.42,1,12,213,3623
3624,PDMS Design,Synergized,3215.41,484.93,1,12,133,3624
3625,Switchboard,Graphical User Interface,409.78,777.01,1,12,168,3625
3626,AXE,demand-driven,4143.25,4045.68,1,12,38,3626
3627,JavaBeans,framework,2921.08,3313.53,1,12,21,3627
3628,TPM,Configurable,1715.82,4050.81,1,12,226,3628
3629,Web Services,solution-oriented,4607.51,2794.44,1,12,141,3629
3630,Sage 300 ERP,multi-state,943.76,3320.97,1,12,133,3630
3631,NDA,value-added,1896.89,3108.19,1,12,59,3631
3632,Personal Development,Innovative,3769.81,821.65,1,12,45,3632
3633,CGI scripts,discrete,2612.22,1061.79,1,12,78,3633
3634,SQR,Expanded,4427.33,4274.32,1,12,4,3634
3635,HRO,web-enabled,1583.09,1360.04,1,12,66,3635
3636,HP Procurve Networking,framework,2247.21,4959.6,1,12,163,3636
3637,ICAO,object-oriented,3560.09,3655.25,1,12,256,3637
3638,IIS,5th generation,3043.71,1252.23,1,12,154,3638
3639,JCAPS,capacity,3273.57,4379.47,1,12,242,3639
3640,DNA,encompassing,4171.99,1153.53,1,12,288,3640
3641,DV Camera Operator,ability,3370.28,4114.18,1,12,255,3641
3642,VoIP,client-driven,1145.04,2520.84,1,12,43,3642
3643,Framing,hierarchy,2432.39,3178.76,1,12,74,3643
3644,Ozone,didactic,495.85,3445.92,1,12,14,3644
3645,UCM,didactic,2138.05,1099.63,1,12,230,3645
3646,PMO,internet solution,992.07,3768.22,1,12,118,3646
3647,VO,Vision-oriented,4680.44,3482.34,1,12,157,3647
3648,EP,Stand-alone,2488.66,4729.82,1,12,296,3648
3649,Powder X-ray Diffraction,Graphical User Interface,2720.46,1067.57,1,12,108,3649
3650,DDoS,time-frame,1147.76,4428.66,1,12,183,3650
3651,Sustainable Design,foreground,4613.92,4873.44,1,12,300,3651
3652,SMSTS,Expanded,2795.58,2683.75,1,12,27,3652
3653,IFE,success,1209.55,1046.7,1,12,166,3653
3654,IEEE 802.11,contingency,3021.11,571.49,1,12,137,3654
3655,Nginx,Implemented,3028.49,1199.91,1,12,58,3655
3656,Swift,Intuitive,3572.14,2531.85,1,12,243,3656
3657,WLM,Stand-alone,2813.65,2574.5,1,12,79,3657
3658,IIA Standards,Focused,608.31,1534.36,1,12,23,3658
3659,Japanese Language Proficiency Test,exuding,977.46,4568.46,1,12,280,3659
3660,JCT,uniform,1013.42,1191.18,1,12,23,3660
3661,MXG,Decentralized,3305.67,1085.21,1,12,113,3661
3662,XP/Vista/7,Synergized,3066.21,2025.92,1,12,19,3662
3663,Video,methodical,1833.56,2513.76,1,12,87,3663
3664,HAZOP Study,functionalities,934.7,1060.45,1,12,219,3664
3665,Zumba,moderator,1113.68,988.74,1,12,163,3665
3666,LDA,Business-focused,774.83,3914.82,1,12,180,3666
3667,HP Service Manager,methodical,3148.22,4328.1,1,12,91,3667
3668,Top Secret,scalable,1677.18,3583.69,1,12,287,3668
3669,UltraTax CS,Right-sized,2142.35,524.89,1,12,47,3669
3670,Board Certified,tangible,2559.49,2946.06,1,12,90,3670
3671,FP-C,directional,4322.36,4111.21,1,12,273,3671
3672,ODM,interface,3863.34,4800.24,1,12,165,3672
3673,IEC 61131-3,Switchable,4530.45,2785.34,1,12,108,3673
3674,nDo,success,2719.89,3562.32,1,12,9,3674
3675,SG&amp;A,regional,2792.49,1351.54,1,12,257,3675
3676,MCAD,Seamless,2773.09,3051.06,1,12,77,3676
3677,JSTL,Robust,3665.2,1819.16,1,12,43,3677
3678,HRIS,foreground,3245.06,1965.81,1,12,122,3678
3679,Permanent Placement,open architecture,4806.54,2114.81,1,12,124,3679
3680,Educational Leadership,definition,3972.01,1344.72,1,12,297,3680
3681,Hair Cutting,analyzer,566.76,4467.4,1,12,87,3681
3682,HLASM,knowledge base,4115.83,3691.37,1,12,194,3682
3683,LTACH,Object-based,4444.53,4990.96,1,12,81,3683
3684,AXI,tangible,4802.56,3745.55,1,12,62,3684
3685,Iptables,Organized,745.63,4622.6,1,12,101,3685
3686,FFT,Re-contextualized,2234.22,2086.36,1,12,221,3686
3687,Korean Culture,Polarised,4734.22,3437.54,1,12,2,3687
3688,NVQs,client-server,1388.14,3144.89,1,12,178,3688
3689,Substance Use Disorders,Organic,444.53,2149.68,1,12,281,3689
3690,NQA-1,Customer-focused,2252.19,3906.07,1,12,172,3690
3691,IP PBX,Multi-lateral,2145.77,2118.38,1,12,180,3691
3692,gSOAP,Streamlined,4485.13,2452.19,1,12,67,3692
3693,Sungard GMI,systemic,1494.33,4644.24,1,12,217,3693
3694,Music Videos,foreground,3147.07,2910.68,1,12,264,3694
3695,VSTO,adapter,587.3,4345.8,1,12,161,3695
3696,Protein Expression,moratorium,2135.15,1821.81,1,12,12,3696
3697,Handmade Jewelry,forecast,2410.17,2635.26,1,12,23,3697
3698,HPHT,coherent,995.24,2923.98,1,12,261,3698
3699,SLA,Centralized,735.43,4002.58,1,12,217,3699
3700,Groundwater,product,435.37,648.73,1,12,145,3700
3701,Potawatomi,Multi-channelled,2426.58,533.88,1,13,230,3701
3702,Pueblo,mobile,2229.77,1109.33,1,13,84,3702
3703,Houma,reciprocal,3200.2,2603.69,1,13,285,3703
3704,Spaniard,definition,3660.21,4119.66,1,13,143,3704
3705,Alaska Native,Fully-configurable,3372.38,3323.21,1,13,149,3705
